id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,icao_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
44686,OTHH,large_airport,"Hamad International Airport",25.273056,51.608056,13,AS,Qatar,QA,"Ad-Dawhah Municipality",QA-DA,DA,Doha,1,OTHH,OTHH,DOH,,http://dohahamadairport.com/,https://en.wikipedia.org/wiki/Hamad_International_Airport,"New Doha International Airport",1000,2020-01-31T15:38:38+00:00
26751,WADD,large_airport,"Denpasar I Gusti Ngurah Rai International Airport",-8.748409,115.167123,14,AS,Indonesia,ID,Bali,ID-BA,BA,"Kuta, Badung",1,WADD,WADD,DPS,,http://www.angkasapura1.co.id/eng/location/bali.htm,https://en.wikipedia.org/wiki/Ngurah_Rai_International_Airport,"WRRR, Bali, Denpasar International Airport, Denpasar",1200,2025-02-21T20:46:40+00:00
4427,LMML,large_airport,"Malta International Airport",35.857498,14.4775,300,EU,Malta,MT,Luqa,MT-25,25,Valletta,1,LMML,LMML,MLA,,http://www.maltairport.com/en/home.htm,https://en.wikipedia.org/wiki/Malta_International_Airport,"Luqa Airport,Valletta,Gudja,RAF Luqa",1275,2022-03-11T20:49:02+00:00
3751,KOMA,large_airport,"Eppley Airfield",41.3032,-95.894096,984,NA,"United States",US,Nebraska,US-NE,NE,Omaha,1,KOMA,KOMA,OMA,OMA,https://www.flyoma.com,https://en.wikipedia.org/wiki/Eppley_Airfield,,1000,2024-04-29T18:59:52+00:00
3432,KBUR,medium_airport,"Hollywood Burbank Airport",34.197703,-118.356378,778,NA,"United States",US,California,US-CA,CA,Burbank,1,KBUR,KBUR,BUR,BUR,https://www.hollywoodburbankairport.com/,https://en.wikipedia.org/wiki/Hollywood_Burbank_Airport,"Bob Hope",750,2024-07-22T13:18:48+00:00
3450,KCHS,medium_airport,"Charleston International Airport",32.898602,-80.040497,46,NA,"United States",US,"South Carolina",US-SC,SC,Charleston,1,KCHS,KCHS,CHS,CHS,https://www.iflychs.com/,https://en.wikipedia.org/wiki/Charleston_International_Airport,"Charleston Air Force Base",750,2024-04-29T18:54:44+00:00
2389,EGBB,large_airport,"Birmingham Airport",52.453899,-1.74803,327,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Birmingham, West Midlands",1,EGBB,EGBB,BHX,,https://www.birminghamairport.co.uk/,https://en.wikipedia.org/wiki/Birmingham_Airport,"Birmingham International Airport",50850,2024-11-03T11:23:58+00:00
3766,KPBI,large_airport,"Palm Beach International Airport",26.683201,-80.095596,19,NA,"United States",US,Florida,US-FL,FL,"West Palm Beach",1,KPBI,KPBI,PBI,PBI,https://www.pbia.org/,https://en.wikipedia.org/wiki/Palm_Beach_International_Airport,"MFW, South Florida",1275,2024-04-29T19:01:41+00:00
1926,CYTZ,medium_airport,"Billy Bishop Toronto City Centre Airport",43.627499,-79.396202,252,NA,Canada,CA,Ontario,CA-ON,ON,Toronto,1,CYTZ,CYTZ,YTZ,,http://www.torontoport.com/airport.aspx,https://en.wikipedia.org/wiki/Toronto_City_Centre_Airport,"YTO, Toronto Island Airport",750,2016-02-10T17:34:10+00:00
5689,RPLL,large_airport,"Ninoy Aquino International Airport",14.5086,121.019997,75,AS,Philippines,PH,"National Capital Region (Metropolitan Manila)",PH-00,00,"Manila (Pasay)",1,RPLL,RPLL,MNL,,,https://en.wikipedia.org/wiki/Ninoy_Aquino_International_Airport,"Manila International Airport, Jesus Villamor Air Base",1014275,2024-12-17T00:37:37+00:00
3873,KSDF,large_airport,"Louisville Muhammad Ali International Airport",38.1744,-85.736,501,NA,"United States",US,Kentucky,US-KY,KY,Louisville,1,KSDF,KSDF,SDF,SDF,http://www.flylouisville.com,https://en.wikipedia.org/wiki/Louisville_International_Airport,"Louisville International, Standiford Field",1875,2019-12-14T21:35:15+00:00
3081,GCLP,large_airport,"Gran Canaria Airport",27.9319,-15.3866,78,AF,Spain,ES,"Canary Islands",ES-CN,CN,"Gran Canaria Island",1,GCLP,GCLP,LPA,,https://www.aena.es/en/gran-canaria.html,https://en.wikipedia.org/wiki/Gran_Canaria_Airport,"Canary Islands, Las Palmas Airport, Gando Airport",1012275,2022-11-01T17:26:09+00:00
5906,SBGL,large_airport,"Rio Galeão – Tom Jobim International Airport",-22.809999,-43.250557,28,SA,Brazil,BR,"Rio de Janeiro",BR-RJ,RJ,"Rio De Janeiro",1,SBGL,SBGL,GIG,RJ0001,https://www.riogaleao.com/passageiros,https://en.wikipedia.org/wiki/Rio_de_Janeiro-Gale%C3%A3o_International_Airport,"Galeão - Antônio Carlos Jobim International Airport",51475,2024-05-09T15:04:08+00:00
3512,KELP,medium_airport,"El Paso International Airport",31.807199,-106.377998,3959,NA,"United States",US,Texas,US-TX,TX,"El Paso",1,KELP,KELP,ELP,ELP,https://elpasointernationalairport.com/,https://en.wikipedia.org/wiki/El_Paso_International_Airport,,750,2024-04-29T18:55:25+00:00
2430,EGLC,medium_airport,"London City Airport",51.505299,0.055278,19,EU,"United Kingdom",GB,England,GB-ENG,ENG,London,1,EGLC,EGLC,LCY,,http://www.londoncityairport.com/,https://en.wikipedia.org/wiki/London_City_Airport,LON,750,2022-09-08T19:54:17+00:00
3853,KRNO,large_airport,"Reno Tahoe International Airport",39.4991,-119.767998,4415,NA,"United States",US,Nevada,US-NV,NV,Reno,1,KRNO,KRNO,RNO,RNO,https://www.renoairport.com/,https://en.wikipedia.org/wiki/Reno-Tahoe_International_Airport,,1050,2024-04-02T16:41:00+00:00
3755,KORF,large_airport,"Norfolk International Airport",36.895341,-76.201,26,NA,"United States",US,Virginia,US-VA,VA,Norfolk,1,KORF,KORF,ORF,ORF,https://www.norfolkairport.com/,https://en.wikipedia.org/wiki/Norfolk_International_Airport,,1000,2024-04-29T19:01:06+00:00
6015,SCEL,large_airport,"Comodoro Arturo Merino Benítez International Airport",-33.393001556396484,-70.78579711914062,1555,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,1,SCEL,SCEL,SCL,,http://www.aeropuertosantiago.cl/ingles/index.php,https://en.wikipedia.org/wiki/Comodoro_Arturo_Merino_Ben%C3%ADtez_International_Airport,,51150,2009-01-31T17:19:23+00:00
3795,KPVD,large_airport,"Theodore Francis Green State Airport",41.725038,-71.425668,55,NA,"United States",US,"Rhode Island",US-RI,RI,Warwick,1,KPVD,KPVD,PVD,PVD,https://flyri.com/,https://en.wikipedia.org/wiki/T._F._Green_Airport,,1050,2023-06-22T11:58:53+00:00
2775,FACT,large_airport,"Cape Town International Airport",-33.9648017883,18.6016998291,151,AF,"South Africa",ZA,"Western Cape",ZA-WC,WC,"Cape Town",1,FACT,FACT,CPT,,http://www.airports.co.za/home.asp?pid=229,https://en.wikipedia.org/wiki/Cape_Town_International_Airport,"Kaapstad Internasionale Lughawe, CTIA, DF Malan Airport",51275,2013-12-06T22:30:37+00:00
2222,EDDS,large_airport,"Stuttgart Airport",48.689899,9.22196,1276,EU,Germany,DE,Baden-Württemberg,DE-BW,BW,Stuttgart,1,EDDS,EDDS,STR,,http://www.flughafen-stuttgart.de/,https://en.wikipedia.org/wiki/Stuttgart_Airport,,51275,2023-12-04T20:25:01+00:00
2758,EVRA,large_airport,"Riga International Airport",56.923599,23.9711,36,EU,Latvia,LV,"Mārupe Municipality",LV-062,062,Riga,1,EVRA,EVRA,RIX,,http://www.riga-airport.com/,https://en.wikipedia.org/wiki/Riga_International_Airport,,1275,2022-03-25T18:42:35+00:00
4341,LIME,large_airport,"Milan Bergamo Airport / Antonio Locatelli Air Base",45.670725,9.709223,782,EU,Italy,IT,Lombardy,IT-25,25,"Orio al Serio (BG)",1,LIME,LIME,BGY,BG01,http://www.sacbo.it/,https://en.wikipedia.org/wiki/Orio_al_Serio_International_Airport,"Bergamo Orio al Serio Airport, Il Caravaggio International Airport",1050,2023-11-18T19:07:46+00:00
1717,CYEG,large_airport,"Edmonton International Airport",53.3097,-113.580002,2373,NA,Canada,CA,Alberta,CA-AB,AB,Edmonton,1,CYEG,CYEG,YEG,CYEG,http://www.edmontonairports.com/,https://en.wikipedia.org/wiki/Edmonton_International_Airport,,1475,2023-02-26T00:11:13+00:00
3644,KLGB,medium_airport,"Long Beach Airport (Daugherty Field)",33.816523,-118.149891,60,NA,"United States",US,California,US-CA,CA,"Long Beach",1,KLGB,KLGB,LGB,LGB,http://www.lgb.org/,https://en.wikipedia.org/wiki/Long_Beach_Airport,"Daugherty Field",750,2022-10-18T11:17:08+00:00
3847,KRIC,large_airport,"Richmond International Airport",37.505199,-77.319702,167,NA,"United States",US,Virginia,US-VA,VA,Richmond,1,KRIC,KRIC,RIC,RIC,https://flyrichmond.com/,https://en.wikipedia.org/wiki/Richmond_International_Airport,,1475,2024-04-29T19:03:07+00:00
4459,LPPR,large_airport,"Francisco de Sá Carneiro Airport",41.2481002808,-8.68138980865,228,EU,Portugal,PT,"Oporto District",PT-13,13,Porto,1,LPPR,LPPR,OPO,,http://www.ana.pt/en-US/Aeroportos/porto/Porto/Pages/Homepage-Porto.aspx,https://en.wikipedia.org/wiki/Francisco_S%C3%A1_Carneiro_Airport,,1150,2015-08-27T10:05:51+00:00
1946,CYWG,large_airport,"Winnipeg / James Armstrong Richardson International Airport",49.909999847399995,-97.2398986816,783,NA,Canada,CA,Manitoba,CA-MB,MB,Winnipeg,1,CYWG,CYWG,YWG,YWG,http://www.waa.ca/,https://en.wikipedia.org/wiki/Winnipeg_James_Armstrong_Richardson_International_Airport,"CFB Winnipeg",1275,2014-03-18T21:49:35+00:00
3864,KSAV,large_airport,"Savannah Hilton Head International Airport",32.127602,-81.202103,50,NA,"United States",US,Georgia,US-GA,GA,Savannah,1,KSAV,KSAV,SAV,SAV,https://savannahairport.com/,https://en.wikipedia.org/wiki/Savannah/Hilton_Head_International_Airport,,1275,2024-04-29T19:03:33+00:00
2570,ENBR,large_airport,"Bergen Airport, Flesland",60.2934,5.21814,170,EU,Norway,NO,Vestland,NO-46,46,Bergen,1,ENBR,ENBR,BGO,,http://www.avinor.no/en/airport/bergen,https://en.wikipedia.org/wiki/Bergen_Airport%2C_Flesland,,1275,2021-10-02T10:38:00+00:00
1770,CYHZ,large_airport,"Halifax / Stanfield International Airport",44.8807983398,-63.5085983276,477,NA,Canada,CA,"Nova Scotia",CA-NS,NS,Halifax,1,CYHZ,CYHZ,YHZ,,http://www.hiaa.ca/,https://en.wikipedia.org/wiki/Halifax_International_Airport,"Robert L. Stanfield International Airport",1275,2010-09-27T23:27:43+00:00
3406,KBHM,medium_airport,"Birmingham-Shuttlesworth International Airport",33.562901,-86.753502,650,NA,"United States",US,Alabama,US-AL,AL,Birmingham,1,KBHM,KBHM,BHM,BHM,http://www.flybirmingham.com/,https://en.wikipedia.org/wiki/Birmingham_International_Airport_(US),,750,2021-11-21T15:02:17+00:00
5448,PHKO,medium_airport,"Ellison Onizuka Kona International Airport at Keahole",19.738783,-156.045603,47,NA,"United States",US,Hawaii,US-HI,HI,Kailua-Kona,1,PHKO,PHKO,KOA,KOA,https://airports.hawaii.gov/koa/,https://en.wikipedia.org/wiki/Kona_International_Airport,,750,2024-05-09T15:29:59+00:00
3858,KRSW,large_airport,"Southwest Florida International Airport",26.53619956970215,-81.75520324707031,30,NA,"United States",US,Florida,US-FL,FL,"Fort Myers",1,KRSW,KRSW,RSW,RSW,http://www.flylcpa.com/,https://en.wikipedia.org/wiki/Southwest_Florida_International_Airport,,51150,2009-04-15T21:59:48+00:00
4482,LROP,large_airport,"Bucharest Henri Coandă International Airport",44.572127,26.103396,314,EU,Romania,RO,"Ilfov County",RO-IF,IF,Otopeni,1,LROP,LROP,OTP,,http://www.bucharestairports.ro/en/,https://en.wikipedia.org/wiki/Henri_Coand%C4%83_International_Airport,"BUH, Otopeni Airport, RoAF 90th Airlift Base",1675,2023-12-04T20:30:49+00:00
4258,LGIR,large_airport,"Heraklion International Nikos Kazantzakis Airport",35.339699,25.1803,115,EU,Greece,GR,Crete,GR-M,M,Heraklion,1,LGIR,LGIR,HER,,https://www.heraklion-airport.gr/en/,"https://en.wikipedia.org/wiki/Heraklion_International_Airport_""Nikos_Kazantzakis""","Crete Island",1200,2025-03-02T08:27:27+00:00
2609,EPKK,large_airport,"Kraków John Paul II International Airport",50.077702,19.7848,791,EU,Poland,PL,"Lesser Poland Voivodeship",PL-MA,MA,Balice,1,EPKK,EPKK,KRK,,http://www.krakowairport.pl/en/,https://en.wikipedia.org/wiki/Kraków_John_Paul_II_International_Airport,Krakov,1150,2023-12-02T17:03:47+00:00
4793,MPTO,large_airport,"Tocumen International Airport",9.07136,-79.383499,135,NA,Panama,PA,"Panamá Province",PA-8,8,Tocumen,1,MPTO,MPTO,PTY,,https://www.tocumenpanama.aero/,https://en.wikipedia.org/wiki/Tocumen_International_Airport,"La Joya No 1",1050,2024-04-29T19:09:59+00:00
3371,KALB,medium_airport,"Albany International Airport",42.74829864501953,-73.80169677734375,285,NA,"United States",US,"New York",US-NY,NY,Albany,1,KALB,KALB,ALB,ALB,http://www.albanyairport.com/,https://en.wikipedia.org/wiki/Albany_International_Airport,,750,2008-06-13T14:30:04+00:00
3752,KONT,large_airport,"Ontario International Airport",34.056,-117.600998,944,NA,"United States",US,California,US-CA,CA,Ontario,1,KONT,KONT,ONT,ONT,https://www.flyontario.com/,https://en.wikipedia.org/wiki/LA/Ontario_International_Airport,,1475,2024-04-29T19:00:26+00:00
4810,MROC,large_airport,"Juan Santamaría International Airport",9.99386,-84.208801,3021,NA,"Costa Rica",CR,"Alajuela Province",CR-A,A,"San José (Alajuela)",1,MROC,MROC,SJO,,https://www.sjoairport.com/,https://en.wikipedia.org/wiki/Juan_Santamar%C3%ADa_International_Airport,,1000,2025-03-20T00:27:17+00:00
26674,VTSP,large_airport,"Phuket International Airport",8.1132,98.316902,82,AS,Thailand,TH,"Phuket Province",TH-83,83,Phuket,1,VTSP,VTSP,HKT,,https://phuket.airportthai.co.th/,https://en.wikipedia.org/wiki/Phuket_International_Airport,,1050,2025-02-18T20:51:59+00:00
3421,KBOI,medium_airport,"Boise Air Terminal/Gowen Field",43.5644,-116.223,2871,NA,"United States",US,Idaho,US-ID,ID,Boise,1,KBOI,KBOI,BOI,BOI,http://www.cityofboise.org/departments/airport/,https://en.wikipedia.org/wiki/Boise_Airport,"Boise Air Terminal, Gowen Field",750,2021-11-21T15:02:39+00:00
4370,LIRA,medium_airport,"Ciampino–G. B. Pastine International Airport",41.7994,12.5949,427,EU,Italy,IT,Lazio,IT-62,62,Rome,1,LIRA,LIRA,CIA,RM12,,https://en.wikipedia.org/wiki/Ciampino%E2%80%93G._B._Pastine_International_Airport,"ROM, Giovan Battista Pastine Airport",750,2021-10-17T20:37:50+00:00
3589,KHPN,medium_airport,"Westchester County Airport",41.06700134277344,-73.70760345458984,439,NA,"United States",US,"New York",US-NY,NY,"White Plains",1,KHPN,KHPN,HPN,HPN,,https://en.wikipedia.org/wiki/Westchester_County_Airport,"Manhattan, New York City, NYC",750,2008-06-13T14:30:04+00:00
26708,VVTS,large_airport,"Tan Son Nhat International Airport",10.8188,106.652,33,AS,Vietnam,VN,"Southeast Region",VN-SE,SE,"Ho Chi Minh City",1,VVTS,VVTS,SGN,,http://www.tsnairport.hochiminhcity.gov.vn/,https://en.wikipedia.org/wiki/Tan_Son_Nhat_International_Airport,"Tansonnhat, Sài Gòn, Saigon, Sân bay Quốc tế Tân Sơn Nhất, Tan Son Nhut Air Base, Tan Son Nhut Airfield",51275,2022-01-10T18:36:21+00:00
3980,LCLK,large_airport,"Larnaca International Airport",34.875099,33.624901,8,AS,Cyprus,CY,"Larnaca District",CY-04,04,Larnaca,1,LCLK,LCLK,LCA,,http://www.cyprusairports.com.cy/showpage.php?PageID=2,https://en.wikipedia.org/wiki/Larnaca_International_Airport,"Διεθνές Aεροδρόμιο Λάρνακας",1200,2021-04-27T14:49:45+00:00
5536,RJBB,large_airport,"Kansai International Airport",34.427299,135.244003,26,AS,Japan,JP,"Ōsaka Prefecture",JP-27,27,Osaka,1,RJBB,RJBB,KIX,,http://www.kansai-airport.or.jp/en/index.asp,https://en.wikipedia.org/wiki/Kansai_International_Airport,OSA,1023275,2021-04-10T17:18:28+00:00
3083,GCTS,large_airport,"Tenerife Sur Airport",28.0445,-16.5725,209,AF,Spain,ES,"Canary Islands",ES-CN,CN,Tenerife,1,GCTS,GCTS,TFS,,https://www.aena.es/en/tenerife-sur.html,https://en.wikipedia.org/wiki/Tenerife%E2%80%93South_Airport,"Canary Islands, Reina Sofía, TCI, Tenerife South",1010675,2022-11-01T17:26:25+00:00
26835,WIII,large_airport,"Soekarno-Hatta International Airport",-6.1255698204,106.65599823,34,AS,Indonesia,ID,Banten,ID-BT,BT,Jakarta,1,WIII,WIII,CGK,,http://www.jakartasoekarnohattaairport.com/,https://en.wikipedia.org/wiki/Soekarno-Hatta_International_Airport,"JKT, Cengkareng, Java",51600,2013-02-07T12:57:41+00:00
4515,LTAI,large_airport,"Antalya International Airport",36.898701,30.800501,177,AS,Turkey,TR,"Antalya Province",TR-07,07,Antalya,1,LTAI,LTAI,AYT,,http://www.antalya.dhmi.gov.tr/havaalanlari/default.aspx?hv=4,https://en.wikipedia.org/wiki/Antalya_Airport,,51150,2016-05-20T02:42:02+00:00
3913,KSYR,large_airport,"Syracuse Hancock International Airport",43.11119842529297,-76.1063003540039,421,NA,"United States",US,"New York",US-NY,NY,Syracuse,1,KSYR,KSYR,SYR,SYR,http://www.syrairport.org/,https://en.wikipedia.org/wiki/Syracuse_Hancock_International_Airport,,1275,2009-07-11T20:52:07+00:00
4610,LYBE,large_airport,"Belgrade Nikola Tesla Airport",44.818401,20.309099,335,EU,Serbia,RS,"Beograd (city)",RS-00,00,Belgrade,1,LYBE,LYBE,BEG,,http://www.beg.aero/,https://en.wikipedia.org/wiki/Belgrade_Nikola_Tesla_Airport,"Beograd, Surčin Airport",1275,2022-09-07T22:08:10+00:00
4448,LPFR,large_airport,"Faro Airport",37.0144004822,-7.96590995789,24,EU,Portugal,PT,"Faro District",PT-08,08,Faro,1,LPFR,LPFR,FAO,,http://www.ana.pt/en-US/Aeroportos/algarve/Faro/Pages/HomeFaro.aspx,https://en.wikipedia.org/wiki/Faro_Airport_(Portugal),,1150,2015-08-27T10:07:07+00:00
2157,EBCI,medium_airport,"Brussels South Charleroi Airport",50.460982,4.457158,614,EU,Belgium,BE,"Hainaut Province",BE-WHT,WHT,Charleroi,1,EBCI,EBCI,CRL,,http://www.charleroi-airport.com/doc.php?nd=o29&tid=29&lg=2&docid=1&site=1,https://en.wikipedia.org/wiki/Brussels_South_Charleroi_Airport,"Gosselies Airport",750,2023-11-04T10:24:45+00:00
4354,LIPE,large_airport,"Bologna Guglielmo Marconi Airport",44.5354,11.2887,123,EU,Italy,IT,Emilia-Romagna,IT-45,45,Bologna,1,LIPE,LIPE,BLQ,BO08,http://www.bologna-airport.it/?LN=UK,https://en.wikipedia.org/wiki/Bologna_Airport,"Guglielmo Marconi Airport, Borgo Panigale Airport",1200,2022-09-29T09:23:14+00:00
3566,KGRR,medium_airport,"Gerald R. Ford International Airport",42.88079834,-85.52279663,794,NA,"United States",US,Michigan,US-MI,MI,"Grand Rapids",1,KGRR,KGRR,GRR,GRR,,https://en.wikipedia.org/wiki/Gerald_R._Ford_International_Airport,,750,2010-01-23T11:27:52+00:00
3206,HKJK,large_airport,"Jomo Kenyatta International Airport",-1.31923997402,36.9277992249,5330,AF,Kenya,KE,"Nairobi Province",KE-110,110,Nairobi,1,HKJK,HKJK,NBO,,http://www.kenyaairports.com/jkia/IndexJkia.php,https://en.wikipedia.org/wiki/Jomo_Kenyatta_International_Airport,"Jkia Airport, Embakasi Airport, Nairobi International Airport",1200,2014-03-14T11:29:28+00:00
3997,LEAL,large_airport,"Alicante-Elche Miguel Hernández Airport",38.2822,-0.558156,142,EU,Spain,ES,"Valencia (community)",ES-VC,VC,Alicante,1,LEAL,LEAL,ALC,,https://www.aena.es/en/alicante-elche.html,https://en.wikipedia.org/wiki/Alicante–Elche_Miguel_Hernández_Airport,,51150,2025-03-04T09:10:52+00:00
3115,GMMX,large_airport,"Menara Airport",31.606899,-8.0363,1545,AF,Morocco,MA,"Marrakech-Safi Region",MA-07,07,Marrakech,1,GMMX,GMMX,RAK,,,https://en.wikipedia.org/wiki/Menara_International_Airport,"Marakesh, Marrakesh",1000,2025-02-20T18:10:58+00:00
3496,KDSM,medium_airport,"Des Moines International Airport",41.534,-93.663101,958,NA,"United States",US,Iowa,US-IA,IA,"Des Moines",1,KDSM,KDSM,DSM,DSM,,https://en.wikipedia.org/wiki/Des_Moines_International_Airport,,750,2021-08-08T06:02:23+00:00
3757,KOSH,medium_airport,"Wittman Regional Airport",43.98440170288086,-88.55699920654297,808,NA,"United States",US,Wisconsin,US-WI,WI,Oshkosh,0,KOSH,KOSH,OSH,OSH,http://www.wittmanairport.com/,https://en.wikipedia.org/wiki/Wittman_Regional_Airport,,375,2008-06-13T14:30:04+00:00
3605,KICT,medium_airport,"Wichita Eisenhower National Airport",37.649899,-97.433098,1333,NA,"United States",US,Kansas,US-KS,KS,Wichita,1,KICT,KICT,ICT,ICT,,https://en.wikipedia.org/wiki/Wichita_Dwight_D._Eisenhower_National_Airport,,750,2021-07-31T17:52:14+00:00
3984,LDDU,medium_airport,"Dubrovnik Ruđer Bošković Airport",42.562247,18.265543,527,EU,Croatia,HR,"Dubrovnik-Neretva County",HR-19,19,Čilipi,1,LDDU,LDDU,DBV,,,https://en.wikipedia.org/wiki/Dubrovnik_Airport,,750,2023-12-01T16:43:48+00:00
3855,KROC,medium_airport,"Frederick Douglass Greater Rochester International Airport",43.1189,-77.672401,559,NA,"United States",US,"New York",US-NY,NY,Rochester,1,KROC,KROC,ROC,ROC,https://rocairport.com/,https://en.wikipedia.org/wiki/Greater_Rochester_International_Airport,,750,2022-06-05T00:05:59+00:00
3481,KDAY,medium_airport,"James M Cox Dayton International Airport",39.902401,-84.219398,1009,NA,"United States",US,Ohio,US-OH,OH,Dayton,1,KDAY,KDAY,DAY,DAY,,https://en.wikipedia.org/wiki/Dayton_International_Airport,,750,2021-11-20T16:28:58+00:00
3930,KTUL,large_airport,"Tulsa International Airport",36.19839859008789,-95.88809967041016,677,NA,"United States",US,Oklahoma,US-OK,OK,Tulsa,1,KTUL,KTUL,TUL,TUL,,https://en.wikipedia.org/wiki/Tulsa_International_Airport,,1475,2008-06-13T14:30:04+00:00
3707,KMSN,medium_airport,"Dane County Regional Truax Field",43.1399,-89.337502,887,NA,"United States",US,Wisconsin,US-WI,WI,Madison,1,KMSN,KMSN,MSN,MSN,,https://en.wikipedia.org/wiki/Dane_County_Regional_Airport,,750,2022-03-04T14:34:33+00:00
3463,KCOS,medium_airport,"City of Colorado Springs Municipal Airport",38.805801,-104.700996,6187,NA,"United States",US,Colorado,US-CO,CO,"Colorado Springs",1,KCOS,KCOS,COS,COS,https://flycos.coloradosprings.gov/,https://en.wikipedia.org/wiki/Colorado_Springs_Airport,,750,2021-11-22T14:14:00+00:00
3552,KGEG,medium_airport,"Spokane International Airport",47.6199,-117.533997,2376,NA,"United States",US,Washington,US-WA,WA,Spokane,1,KGEG,KGEG,GEG,GEG,https://spokaneairports.net/,https://en.wikipedia.org/wiki/Spokane_International_Airport,,750,2024-04-29T18:55:53+00:00
3796,KPWM,large_airport,"Portland International Jetport",43.646198,-70.309303,76,NA,"United States",US,Maine,US-ME,ME,Portland,1,KPWM,KPWM,PWM,PWM,https://portlandjetport.org/,https://en.wikipedia.org/wiki/Portland_International_Jetport,,1275,2023-06-22T11:58:25+00:00
6104,SKBO,large_airport,"El Dorado International Airport",4.70159,-74.1469,8361,SA,Colombia,CO,"Bogotá Capital District",CO-DC,DC,Bogota,1,SKBO,SKBO,BOG,BOG,https://eldorado.aero/,https://en.wikipedia.org/wiki/El_Dorado_International_Airport,Cundinamarca,51275,2024-04-22T14:10:17+00:00
4155,LFML,large_airport,"Marseille Provence Airport",43.438088,5.2125,74,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,"Marignane, Bouches-du-Rhône",1,LFML,LFML,MRS,,https://www.marseille.aeroport.fr/,https://en.wikipedia.org/wiki/Marseille_Provence_Airport,,1375,2024-08-01T13:51:14+00:00
3645,KLIT,medium_airport,"Bill & Hillary Clinton National Airport/Adams Field",34.729582,-92.223728,262,NA,"United States",US,Arkansas,US-AR,AR,"Little Rock",1,KLIT,KLIT,LIT,LIT,,https://en.wikipedia.org/wiki/Little_Rock_National_Airport,,750,2021-11-20T16:32:41+00:00
3993,LDZA,large_airport,"Zagreb Franjo Tuđman International Airport",45.742901,16.0688,353,EU,Croatia,HR,"Zagreb County",HR-01,01,"Velika Gorica",1,LDZA,LDZA,ZAG,,https://www.zagreb-airport.hr/en,https://en.wikipedia.org/wiki/Zagreb_Airport,Pleso,1275,2024-07-26T21:50:59+00:00
317457,LTFM,large_airport,"İstanbul Airport",41.261297,28.741951,325,EU,Turkey,TR,"İstanbul Province",TR-34,34,"Arnavutköy, Istanbul",1,LTFM,LTFM,IST,,http://www.igairport.com/en,https://en.wikipedia.org/wiki/Istanbul_Airport,,1000,2022-02-24T10:22:37+00:00
4636,MDPC,large_airport,"Punta Cana International Airport",18.5674,-68.363403,47,NA,"Dominican Republic",DO,"La Altagracia Province",DO-11,11,"Punta Cana",1,MDPC,MDPC,PUJ,,https://www.puntacanainternationalairport.com/,https://en.wikipedia.org/wiki/Punta_Cana_International_Airport,,1000,2024-04-29T19:07:14+00:00
4951,MYNN,large_airport,"Lynden Pindling International Airport",25.039,-77.466202,16,NA,Bahamas,BS,"New Providence",BS-NP,NP,Nassau,1,MYNN,MYNN,NAS,,http://www.nas.bs/,https://en.wikipedia.org/wiki/Lynden_Pindling_International_Airport,"Nassau International Airport",1050,2019-06-16T10:45:32+00:00
1864,CYQB,large_airport,"Quebec Jean Lesage International Airport",46.7911,-71.393303,244,NA,Canada,CA,Quebec,CA-QC,QC,Quebec,1,CYQB,CYQB,YQB,YQB,http://www.aeroportdequebec.com/,https://en.wikipedia.org/wiki/Qu%C3%A9bec/Jean_Lesage_International_Airport,"Quebec City",1050,2021-11-20T16:11:26+00:00
2648,ESGG,large_airport,"Göteborg Landvetter Airport",57.6628,12.2798,506,EU,Sweden,SE,"Västra Götalands län",SE-Q,Q,Göteborg,1,ESGG,ESGG,GOT,,https://www.swedavia.com/landvetter/,https://en.wikipedia.org/wiki/G%C3%B6teborg_Landvetter_Airport,"Göteborg-Landvetter, Gothenburg",1275,2024-07-02T09:51:58+00:00
3430,KBTV,medium_airport,"Burlington International Airport",44.471901,-73.153297,335,NA,"United States",US,Vermont,US-VT,VT,"South Burlington",1,KBTV,KBTV,BTV,BTV,http://www.vermontairports.com/btv.html,https://en.wikipedia.org/wiki/Burlington_International_Airport,,750,2022-03-08T12:29:11+00:00
3684,KMHT,medium_airport,"Manchester-Boston Regional Airport",42.932598,-71.435699,266,NA,"United States",US,"New Hampshire",US-NH,NH,Manchester,1,KMHT,KMHT,MHT,MHT,,https://en.wikipedia.org/wiki/Manchester-Boston_Regional_Airport,,599,2021-08-01T05:28:18+00:00
4378,LIRN,large_airport,"Naples International Airport",40.886002,14.2908,294,EU,Italy,IT,Campania,IT-72,72,Napoli,1,LIRN,LIRN,NAP,NA01,http://www.portal.gesac.it/,https://en.wikipedia.org/wiki/Naples_International_Airport,"Capodichino Airport, Aeroporto Internazionale di Napoli-Capodichino Ugo Niutta, Ariopuorto 'nternazziunale 'e Napule-Capodichino Ugo Niutta",1275,2022-11-19T10:15:26+00:00
